CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
01/21/2017,2256,9S,3800 BROOKLYN AV,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60113,39.23385,"(39.23385, -76.60113)",Street,1
01/21/2017,426,9S,500 DENISON ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Lower Edmondson Village,-76.6741,39.29288,"(39.29288, -76.6741)",Street,1
01/21/2017,205,9S,500 N CURLEY ST,SHOOTING,,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57584,39.29709,"(39.29709, -76.57584)",Street,1
01/20/2017,2348,9S,1900 DIVISION ST,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63576,39.30609,"(39.30609, -76.63576)",Street,1
01/20/2017,2231,9S,4000 LEWISTON AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Woodmere,-76.68633,39.34789,"(39.34789, -76.68633)",Street,1
01/20/2017,2225,1F,100 N HOWARD ST,HOMICIDE,,FIREARM,111,CENTRAL,Downtown,-76.61954,39.29054,"(39.29054, -76.61954)",Street,1
01/20/2017,2018,1F,600 DUMBARTON AV,HOMICIDE,,FIREARM,542,NORTHERN,Pen Lucy,-76.60734,39.3381,"(39.3381, -76.60734)",Street,1
01/20/2017,1411,9S,1000 BETHUNE RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62508,39.24406,"(39.24406, -76.62508)",Street,1
01/20/2017,1411,9S,1000 BETHUNE RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62508,39.24406,"(39.24406, -76.62508)",Street,1
01/19/2017,1906,1F,1400 POPLAND ST,HOMICIDE,,FIREARM,911,SOUTHERN,Curtis Bay,-76.59114,39.22895,"(39.22895, -76.59114)",Vacant Dwe,1
01/19/2017,1752,9S,1100 MONTPELIER ST,SHOOTING,,FIREARM,513,NORTHERN,Better Waverly,-76.60308,39.32436,"(39.32436, -76.60308)",Street,1
01/19/2017,1752,9S,1100 MONTPELIER ST,SHOOTING,,FIREARM,513,NORTHERN,Better Waverly,-76.60308,39.32436,"(39.32436, -76.60308)",Street,1
01/19/2017,539,9S,1000 STERRETT ST,SHOOTING,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.62732,39.28059,"(39.28059, -76.62732)",Dwelling,1
01/19/2017,415,9S,3800 CHATHAM RD,SHOOTING,,FIREARM,642,NORTHWESTERN,Callaway-Garrison,-76.68016,39.32988,"(39.32988, -76.68016)",Street,1
01/19/2017,246,1F,1600 CHILTON ST,HOMICIDE,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59404,39.32755,"(39.32755, -76.59404)",Street,1
01/18/2017,1632,9S,300 S FULTON AV,SHOOTING,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.645,39.28422,"(39.28422, -76.645)",Street,1
01/17/2017,1842,9S,1300 N PATTERSON PARK AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.5856,39.30588,"(39.30588, -76.5856)",Street,1
01/17/2017,1550,9S,2400 ARUNAH AV,SHOOTING,,FIREARM,721,WESTERN,Evergreen Lawn,-76.65507,39.29557,"(39.29557, -76.65507)",Street,1
01/15/2017,2325,9S,6700 GERMAN HILL RD,SHOOTING,,FIREARM,243,SOUTHEASTERN,Graceland Park,-76.53458,39.28113,"(39.28113, -76.53458)",Common Bus,1
01/15/2017,1703,1F,800 CLINTWOOD CT,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.60087,39.22991,"(39.22991, -76.60087)",Public Are,1
01/15/2017,1339,9S,2400 BRENTWOOD AV,SHOOTING,,FIREARM,341,EASTERN,Barclay,-76.61044,39.31632,"(39.31632, -76.61044)",Street,1
01/15/2017,1022,1F,1800 N CAREY ST,HOMICIDE,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.6437,39.3097,"(39.3097, -76.6437)",Street,1
01/14/2017,1803,9S,2300 CALVERTON HEIGHTS AV,SHOOTING,,FIREARM,723,WESTERN,Bridgeview/Greenlawn,-76.65417,39.29776,"(39.29776, -76.65417)",Street,1
01/13/2017,2320,1F,3400 GRANTLEY RD,HOMICIDE,,FIREARM,643,NORTHWESTERN,Ashburton,-76.67639,39.32594,"(39.32594, -76.67639)",Street,1
01/13/2017,1408,9S,2000 HOLLINS ST,SHOOTING,,FIREARM,842,SOUTHWESTERN,Boyd-Booth,-76.64881,39.28709,"(39.28709, -76.64881)",Public Are,1
01/13/2017,1310,9S,900 STOLL ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.5996,39.23062,"(39.23062, -76.5996)",Street,1
01/13/2017,220,9S,0 HOLLIDAY ST,SHOOTING,,FIREARM,111,CENTRAL,Downtown,-76.61042,39.29332,"(39.29332, -76.61042)",Street,1
01/13/2017,135,9S,800 ABBOTT CT,SHOOTING,,FIREARM,312,EASTERN,Oldtown,-76.60614,39.30116,"(39.30116, -76.60614)",Public Hou,1
01/12/2017,2043,1F,2900 BARCLAY ST,HOMICIDE,,FIREARM,513,NORTHERN,Abell,-76.61115,39.32361,"(39.32361, -76.61115)",Street,1
01/12/2017,2009,1F,1700 ABBOTSTON ST,HOMICIDE,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59283,39.32191,"(39.32191, -76.59283)",Street,1
01/12/2017,2009,9S,1700 ABBOTSTON ST,SHOOTING,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59283,39.32191,"(39.32191, -76.59283)",Street,1
01/12/2017,1830,9S,1300 ENSOR ST,SHOOTING,,FIREARM,311,EASTERN,Johnston Square,-76.60367,39.30505,"(39.30505, -76.60367)",Street,1
01/10/2017,1952,1F,3000 ERDMAN AV,HOMICIDE,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.57425,39.32196,"(39.32196, -76.57425)",Street,1
01/10/2017,1820,9S,2500 HAMILTON AV,SHOOTING,,FIREARM,423,NORTHEASTERN,Hamilton Hills,-76.56701,39.35621,"(39.35621, -76.56701)",Public Are,1
01/10/2017,1715,9S,900 PENNSYLVANIA AV,SHOOTING,,FIREARM,121,CENTRAL,Heritage Crossing,-76.62653,39.29692,"(39.29692, -76.62653)",Street,1
01/10/2017,1500,1F,2100 MC ELDERRY ST,HOMICIDE,,FIREARM,321,EASTERN,CARE,-76.58754,39.29749,"(39.29749, -76.58754)",Common Bus,1
01/09/2017,1722,9S,3100 SPAULDING AV,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67388,39.34868,"(39.34868, -76.67388)",Street,1
01/09/2017,1402,1F,2400 W BALTIMORE ST,HOMICIDE,,FIREARM,714,WESTERN,Penrose/Fayette Street Ou,-76.6549,39.28783,"(39.28783, -76.6549)",Street,1
01/08/2017,1707,9S,1800 W FAYETTE ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64538,39.28956,"(39.28956, -76.64538)",Street,1
01/08/2017,1707,9S,1800 W FAYETTE ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64538,39.28956,"(39.28956, -76.64538)",Street,1
01/08/2017,1640,9S,600 DUMBARTON AV,SHOOTING,,FIREARM,542,NORTHERN,Pen Lucy,-76.60734,39.3381,"(39.3381, -76.60734)",Street,1
01/08/2017,1412,9S,3800 MILFORD AV,SHOOTING,,FIREARM,622,NORTHWESTERN,Howard Park,-76.69754,39.33618,"(39.33618, -76.69754)",Street,1
01/08/2017,1307,9S,5100 LIBERTY HEIGHTS AV,SHOOTING,,FIREARM,622,NORTHWESTERN,Howard Park,-76.70073,39.33302,"(39.33302, -76.70073)",Street,1
01/08/2017,53,9S,1000 PARKSLEY AV,SHOOTING,,FIREARM,832,SOUTHWESTERN,Wilhelm Park,-76.66303,39.27331,"(39.27331, -76.66303)",Street,1
01/07/2017,12,1F,400 PARKSLEY AV,HOMICIDE,,FIREARM,832,SOUTHWESTERN,Gwynns Falls,-76.66566,39.27978,"(39.27978, -76.66566)",Street,1
01/06/2017,1239,9S,400 FREEMAN ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60432,39.23759,"(39.23759, -76.60432)",Street,1
01/05/2017,1506,9S,2300 CEDLEY ST,SHOOTING,,FIREARM,921,SOUTHERN,Westport,-76.63253,39.26228,"(39.26228, -76.63253)",Street,1
01/04/2017,2025,1F,900 PENNSYLVANIA AV,HOMICIDE,,FIREARM,121,CENTRAL,Heritage Crossing,-76.62656,39.29702,"(39.29702, -76.62656)",Dwelling,1
01/04/2017,1810,1F,100 E PATAPSCO AV,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.60945,39.23853,"(39.23853, -76.60945)",Street,1
01/03/2017,2044,9S,0 S ARLINGTON AV,SHOOTING,,FIREARM,931,SOUTHERN,Hollins Market,-76.63526,39.28861,"(39.28861, -76.63526)",Street,1
01/03/2017,1133,1F,1500 N BENTALOU ST,HOMICIDE,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65384,39.30471,"(39.30471, -76.65384)",Street,1
01/03/2017,1133,9S,1500 N BENTALOU ST,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65384,39.30471,"(39.30471, -76.65384)",Street,1
01/02/2017,1134,9S,0 CAMBRIA ST,SHOOTING,,FIREARM,912,SOUTHERN,,-76.60932,39.23781,"(39.23781, -76.60932)",Parking Lo,1
01/01/2017,1732,1F,1000 N MOUNT ST,HOMICIDE,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.64447,39.30009,"(39.30009, -76.64447)",Street,1
01/01/2017,1726,9S,300 S BEECHFIELD AV,SHOOTING,,FIREARM,833,SOUTHWESTERN,Beechfield,-76.69407,39.28084,"(39.28084, -76.69407)",Street,1
01/01/2017,1509,1F,1800 W FAYETTE ST,HOMICIDE,,FIREARM,711,WESTERN,Franklin Square,-76.64538,39.28956,"(39.28956, -76.64538)",Street,1
01/01/2017,149,9S,700 YALE AV,SHOOTING,,FIREARM,833,SOUTHWESTERN,Yale Heights,-76.68903,39.27456,"(39.27456, -76.68903)",Street,1
